Siyambalanduwa,8.509843347613252,Fri Jan 04 08:00:00 IST 2013
Sooriyawewa,18.086012261971533,Fri Jan 04 08:00:00 IST 2013
Talatu+AC0-Oya,4.073205761765792,Fri Jan 04 08:00:00 IST 2013
Tanamalwila,12.656940125092316,Fri Jan 04 08:00:00 IST 2013
Tangalle,13.406904349380993,Fri Jan 04 08:00:00 IST 2013
Tawalama,12.661149566896258,Fri Jan 04 08:00:00 IST 2013
Tellippalai,0.0,Fri Jan 04 08:00:00 IST 2013
Thalawa,25.315997674378814,Fri Jan 04 08:00:00 IST 2013
Thamankadu,2.267281654804182,Fri Jan 04 08:00:00 IST 2013
Thambuttegama,21.363540776412034,Fri Jan 04 08:00:00 IST 2013
Thampalakamam,14.828175104840433,Fri Jan 04 08:00:00 IST 2013
Thihagoda,15.54133398668694,Fri Jan 04 08:00:00 IST 2013
Thirappane,24.994197061196992,Fri Jan 04 08:00:00 IST 2013
Thirukovil,23.90534567935375,Fri Jan 04 08:00:00 IST 2013
Thunukkai+AC0-,9.362215055065183,Fri Jan 04 08:00:00 IST 2013
Tissamaharama,15.30350230489844,Fri Jan 04 08:00:00 IST 2013
Trincomalee,14.706722901333583,Fri Jan 04 08:00:00 IST 2013
Udubaddawa,6.782334258324301,Fri Jan 04 08:00:00 IST 2013
Ududumbara,15.636349291912243,Fri Jan 04 08:00:00 IST 2013
Udugama(Na,8.908534284405887,Fri Jan 04 08:00:00 IST 2013
Udunuwara,3.835132219034754,Fri Jan 04 08:00:00 IST 2013
Uduvil,0.0,Fri Jan 04 08:00:00 IST 2013
Uhana,44.451834498046196,Fri Jan 04 08:00:00 IST 2013
Ukuwela,4.369547636374727,Fri Jan 04 08:00:00 IST 2013
Uppuveli,14.69207593316311,Fri Jan 04 08:00:00 IST 2013
Uva+AC0-Provincial Council,32.32766638731373,Fri Jan 04 08:00:00 IST 2013
Vakarai,31.169280613419687,Fri Jan 04 08:00:00 IST 2013
Valaichcheni,44.82872463160985,Fri Jan 04 08:00:00 IST 2013
Vaunathivu,80.47494570611816,Fri Jan 04 08:00:00 IST 2013
Vavuniya,29.397093630860507,Fri Jan 04 08:00:00 IST 2013
Vavuniya(N,29.521383984485848,Fri Jan 04 08:00:00 IST 2013
Vavuniya(S,24.00541388108463,Fri Jan 04 08:00:00 IST 2013
Velanai,0.0,Fri Jan 04 08:00:00 IST 2013
Vellaveli,49.44665172943235,Fri Jan 04 08:00:00 IST 2013
Walallavita,12.330459102124898,Fri Jan 04 08:00:00 IST 2013
Walapone,25.38116236521582,Fri Jan 04 08:00:00 IST 2013
Walasmulla,19.497799529625137,Fri Jan 04 08:00:00 IST 2013
Warakapola,5.720991337502774,Fri Jan 04 08:00:00 IST 2013
Wariyapola,10.871992724199528,Fri Jan 04 08:00:00 IST 2013
Wattala,2.127525757775877,Fri Jan 04 08:00:00 IST 2013
Wattegama(,2.5732347657238517,Fri Jan 04 08:00:00 IST 2013
Weeraketiya,20.714349280884488,Fri Jan 04 08:00:00 IST 2013
Weerambugedara,11.725854902205795,Fri Jan 04 08:00:00 IST 2013
Weligama,11.436081355541111,Fri Jan 04 08:00:00 IST 2013
Weligepola,24.87428799787088,Fri Jan 04 08:00:00 IST 2013
Welikanda,22.264723629181432,Fri Jan 04 08:00:00 IST 2013
Welimada,24.712445033142437,Fri Jan 04 08:00:00 IST 2013
Welipitiya,12.180966365015623,Fri Jan 04 08:00:00 IST 2013
Wellawaya,19.62717179891905,Fri Jan 04 08:00:00 IST 2013
Wennappuwa,1.27665618438261,Fri Jan 04 08:00:00 IST 2013
Wilgamuwa,4.937371067907111,Fri Jan 04 08:00:00 IST 2013
Yakkalamulla,9.607134034276722,Fri Jan 04 08:00:00 IST 2013
Yatawatta,7.9406466855421,Fri Jan 04 08:00:00 IST 2013
Yatinuwara,4.28787564863842,Fri Jan 04 08:00:00 IST 2013
Yatiyantot,8.245045944195022,Fri Jan 04 08:00:00 IST 2013
oddusuddan,14.014227691982272,Fri Jan 04 08:00:00 IST 2013
